_id,address,dir,end_date,flash_speed,geometry,min_speed,schedule,sign_id,sign_name,speed_limit,start_date,strobe_speed,ward_no
30709,25 Gade Drive,EB,NA,31,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.490174, 43.728303]]}",20,Weekdays from 7 AM - 9 PM,352,Gade Dr EB,30,2018-10-18T08:00:00Z,36,6
30710,81 Sharpecroft Boulevard,NB,NA,31,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.48909, 43.747687]]}",20,Weekdays from 7 AM - 9 PM,441,Sharpecroft Blvd NB,30,2019-04-11T09:00:00Z,36,6
30711,2 Renoak Drive,WB,NA,31,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.450126, 43.78567]]}",20,Weekdays from 7 AM - 9 PM,542,Rockford Rd WB,30,2019-03-11T08:00:00Z,36,6
30712,86 Faywood Boulevard,NB,NA,31,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.447478, 43.739531]]}",20,Weekdays from 7 AM - 9 PM,590,Faywood Blvd NB,30,2019-03-07T09:00:00Z,36,6
30713,64 Bainbridge Avenue,EB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.443133, 43.749605]]}",30,Weekdays from 7 AM - 9 PM,687,Bainbridge Ave EB,40,2019-03-20T08:00:00Z,46,6
30714,118 Faywood Boulevard,SB,NA,31,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.447988, 43.741241]]}",20,Weekdays from 7 AM - 9 PM,730,Faywood Blvd SB,30,2019-03-07T09:00:00Z,36,6
30715,1878 Sheppard Avenue West,EB,NA,51,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.504987, 43.74066]]}",30,Weekdays from 7 AM - 9 PM,890,Sheppard Ave W EB,50,2019-12-19T10:00:00Z,56,6
30716,56 Stilecroft Drive,EB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.491564, 43.751099]]}",5,Weekdays from 7 AM - 9 PM,945,Stilecroft Dr EB,40,2020-01-17T10:00:00Z,46,6
30717,271 Faywood Boulevard,NB,NA,31,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.451181, 43.751535]]}",20,Weekdays from 7 AM - 9 PM,994,Faywood Blvd NB,30,2019-03-07T09:00:00Z,36,6
30718,285 Wilmington Avenue,NB,2023-06-19T15:00:00Z,31,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.459095, 43.766502]]}",20,Weekdays from 7 AM - 9 PM,463,Wilmington Ave NB,30,2018-01-16T15:00:00Z,36,6
30719,843 Sheppard Avenue West,SB,NA,31,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.451871, 43.75244]]}",20,Weekdays from 7 AM - 9 PM,1003,Faywood Blvd SB,30,2019-03-20T06:00:00Z,36,6
30720,64 Bainbridge Avenue,WB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.443133, 43.749605]]}",30,Weekdays from 7 AM - 9 PM,2110,Bainbridge Ave WB,40,2020-03-24T00:00:00Z,46,6
30721,32 Granite Street,EB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.448271, 43.748365]]}",30,Weekdays from 7 AM - 9 PM,2115,Bainbridge Ave EB,40,2020-03-24T00:00:00Z,46,6
30722,125 Bentley Street,WB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.465226, 43.734733]]}",5,Weekdays from 7 AM - 9 PM,2538,Plewes Rd WB S,40,2020-12-01T11:00:00Z,46,6
30723,19 Highview Avenue,NB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.496281, 43.722431]]}",5,Weekdays from 7 AM - 9 PM,2594,Highview Ave NB,40,2021-01-20T12:00:00Z,46,6
30724,20 Highview Avenue,SB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.496335, 43.722265]]}",5,Weekdays from 7 AM - 9 PM,2595,Highview Ave SB,40,2021-01-20T13:00:00Z,46,6
30725,GILTSPUR DR 51M W OF BUCKLAND RD,WB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.502672, 43.737758]]}",5,Weekdays from 7 AM - 9 PM,2679,GILTSPUR DR WB,40,2021-04-26T11:00:00Z,46,6
30726,CALICO DR 18M S OF DOMBEY RD,SB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.504348, 43.738351]]}",5,Weekdays from 7 AM - 9 PM,2680,CALICO DR SB,40,2021-04-26T11:00:00Z,46,6
30727,128/130 ARMOUR BLVD,WB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.42816, 43.741766]]}",5,Weekdays from 7 AM - 9 PM,2704,ARMOUR BLVD WB,40,2021-06-30T09:00:00Z,46,6
30728,Across from 3997/3999 Dufferin St (W side),SB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.463764, 43.754223]]}",5,Weekdays from 7 AM - 9 PM,67776,Dufferin St SB,40,2024-01-03T10:00:00Z,46,6
30729,S side Spalding Rd across HSE# 124,EB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.467704, 43.733169]]}",5,Weekdays from 7 AM - 9 PM,67794,Spalding Rd EB,40,2024-01-08T12:00:00Z,46,6
30730,75 Duncanwoods Drive,NB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.562424, 43.750864]]}",30,Weekdays from 7 AM - 9 PM,36,Duncanwoods Dr NB,40,2019-01-03T14:00:00Z,46,7
30731,139 Ardwick Boulevard,NB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.559815, 43.744976]]}",30,Weekdays from 7 AM - 9 PM,132,Ardwick Blvd NB,40,2019-04-15T08:00:00Z,46,7
30732,101 York Gate Boulevard,SB,NA,31,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.518553, 43.761265]]}",20,Weekdays from 7 AM - 9 PM,201,Jane St SB,30,2019-03-11T08:00:00Z,36,7
30733,4357 Jane Street,NB,NA,31,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.519139, 43.763019]]}",20,Weekdays from 7 AM - 9 PM,277,Jane St NB,30,2019-03-11T08:00:00Z,36,7
30734,241 Driftwood Avenue,NB,NA,31,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.516818, 43.761242]]}",20,Weekdays from 7 AM - 9 PM,351,Strong Ct NB,30,2019-03-11T10:00:00Z,36,7
30735,400 Driftwood Avenue,WB,2023-12-31T08:00:00Z,31,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.518422, 43.766131]]}",20,Weekdays from 7 AM - 9 PM,588,Driftwood Ave WB,30,2019-03-07T08:00:00Z,36,7
30736,181 Gracedale Boulevard,NB,NA,31,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.560559, 43.752374]]}",20,Weekdays from 7 AM - 9 PM,607,Gracedale Blvd NB,30,2019-04-02T09:00:00Z,36,7
30737,85 Spenvalley Drive,EB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.509081, 43.742787]]}",5,Weekdays from 7 AM - 9 PM,823,Spenvalley Dr EB,40,2019-11-01T12:00:00Z,46,7
30738,28 Bengal Court,WB,NA,51,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.500366, 43.741947]]}",30,Weekdays from 7 AM - 9 PM,899,Sheppard Ave W WB,50,2019-12-27T13:00:00Z,56,7
30739,298 Sentinel Road,SB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.500164, 43.754788]]}",5,Weekdays from 7 AM - 9 PM,921,Sentinel Rd SB,40,2020-01-14T09:00:00Z,46,7
30740,82 Yatescastle Drive,SB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.50874, 43.744166]]}",5,Weekdays from 7 AM - 9 PM,965,Yatescastle Dr SB,40,2019-11-04T11:00:00Z,46,7
30741,302 Grandravine Drive,EB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.511315, 43.74868]]}",5,Weekdays from 7 AM - 9 PM,996,Grandravine Ave EB,40,2019-11-01T13:00:00Z,46,7
30742,74 Ardwick Boulevard,SB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.558086, 43.745596]]}",30,Weekdays from 7 AM - 9 PM,1004,Ardwick Blvd SB,40,2019-03-20T07:00:00Z,46,7
30743,241 Driftwood Avenue,NB,NA,31,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.516818, 43.761242]]}",20,Weekdays from 7 AM - 9 PM,1940,Driftwood Ave NB,30,2020-03-10T00:00:00Z,36,7
30744,3424 Weston Road,SB,NA,51,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.541949, 43.749563]]}",30,Weekdays from 7 AM - 9 PM,2078,Weston Rd SB,50,2020-03-13T09:00:00Z,56,7
30745,16 Yorkwoods Gate,WB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.514821, 43.750961]]}",5,Weekdays from 7 AM - 9 PM,2082,Yorkwoods Gt WB,40,2020-03-16T09:00:00Z,46,7
30746,302 Grandravine Drive,WB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.511315, 43.74868]]}",5,Weekdays from 7 AM - 9 PM,2118,Grandravine Ave WB,40,2020-03-27T00:00:00Z,46,7
30747,191 Sentinel Road,NB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.497838, 43.752372]]}",5,Weekdays from 7 AM - 9 PM,2222,Sentinel Rd NB,40,2020-06-11T09:00:00Z,46,7
30748,43 Pearldale Avenue,SB,NA,31,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.563437, 43.749196]]}",20,Weekdays from 7 AM - 9 PM,2267,Pearldale Ave SB,30,2020-02-14T12:00:00Z,36,7
30749,349 Grandravine Drive,WB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.513257, 43.747455]]}",5,Weekdays from 7 AM - 9 PM,2388,Grandravine Dr WB,40,2020-03-27T11:00:00Z,46,7
30750,113 Shoreham Drive,EB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.525729, 43.767623]]}",5,Weekdays from 7 AM - 9 PM,2466,Shoreham Dr EB,40,2020-10-28T12:00:00Z,46,7
30751,98 Shoreham Drive,WB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.52422, 43.768054]]}",5,Weekdays from 7 AM - 9 PM,2468,Shoreham Dr WB,40,2020-10-28T12:00:00Z,46,7
30752,228 Derrydown Road,EB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.502739, 43.758124]]}",5,Weekdays from 7 AM - 9 PM,2551,Derrydown Rd EB C -,40,2020-12-16T10:00:00Z,46,7
30753,340 Sentinel Road,SB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.499596, 43.758861]]}",5,Weekdays from 7 AM - 9 PM,2562,Sentinel Rd SB c,40,2020-12-16T13:00:00Z,46,7
30754,357 Sentinel Road,NB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.499167, 43.758141]]}",5,Weekdays from 7 AM - 9 PM,2565,Sentinel Rd NB c -,40,2020-12-16T12:00:00Z,46,7
30755,113 Topcliff Avenue,EB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.512175, 43.755801]]}",5,Weekdays from 7 AM - 9 PM,2590,Topcliff Ave EB,40,2021-01-19T11:00:00Z,46,7
30756,Shoreham Dr 95m E of Shoreham Ct,EB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.517555, 43.769428]]}",5,Weekdays from 7 AM - 9 PM,2651,SHOREHAM DR EB,40,2021-03-25T12:00:00Z,46,7
30757,OPP 131 SPENVALLEY DR,WB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.506169236, 43.743559431]]}",5,Weekdays from 7 AM - 9 PM,2868,SPENVALLEY DR WB,40,2022-03-01T08:00:00Z,46,7
30758,97 Danesbury Avenue,NB,NA,31,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.445072, 43.705551]]}",20,Weekdays from 7 AM - 9 PM,217,Danesbury Ave NB,30,2019-01-03T14:00:00Z,36,8
30759,1053 Spadina Road,NB,NA,31,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.418695, 43.704381]]}",20,Weekdays from 7 AM - 9 PM,345,Spadina RD NB,30,2019-04-02T12:00:00Z,36,8
30760,335 Chaplin Crescent,EB,NA,31,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.420404, 43.70386]]}",20,Weekdays from 7 AM - 9 PM,565,Chaplin Cres EB,30,2019-04-02T14:00:00Z,36,8
30761,1096 Avenue Road,NB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.410026, 43.707553]]}",5,Weekdays from 7 AM - 9 PM,2513,Avenue Rd NB - C,40,2020-11-13T11:00:00Z,46,8
30762,369 Castlefield Avenue,EB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.413244, 43.708854]]}",5,Weekdays from 7 AM - 9 PM,2514,Castlefield Ave EB - C,40,2020-11-13T09:00:00Z,46,8
30763,369 Castlefield Avenue,EB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.413244, 43.708854]]}",5,Weekdays from 7 AM - 9 PM,2516,Castlefield Ave EB,40,2020-11-18T00:00:00Z,46,8
30764,1096 Avenue Road,NB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.410026, 43.707553]]}",5,Weekdays from 7 AM - 9 PM,2519,Avenue Rd NB,40,2020-11-18T00:00:00Z,46,8
30765,125 Glenmount Avenue,NB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.431892, 43.716072]]}",5,Weekdays from 7 AM - 9 PM,2535,Glenmount Ave NB,40,2020-11-26T10:00:00Z,46,8
30766,35 Dell Park Avenue,SB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.432293, 43.716802]]}",5,Weekdays from 7 AM - 9 PM,2539,Glenmount Ave SB,40,2020-11-26T09:00:00Z,46,8
30767,Annina Crescent,WB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.450067, 43.7133]]}",5,Weekdays from 7 AM - 9 PM,2601,Claver Ave WB c-,40,2021-01-28T10:00:00Z,46,8
30768,8205 McCowan Road,EB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.450917, 43.713051]]}",5,Weekdays from 7 AM - 9 PM,2602,Claver Ave EB c-,40,2021-01-28T09:00:00Z,46,8
30769,Highway 404,EB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.451258, 43.713715]]}",5,Weekdays from 7 AM - 9 PM,2603,Cork Ave EB c-,40,2021-01-28T13:00:00Z,46,8
30770,Renfrew Drive,WB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.450548, 43.71384]]}",5,Weekdays from 7 AM - 9 PM,2604,Cork Ave WB c-,40,2021-01-28T12:00:00Z,46,8
30771,Highway 404,EB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.451258, 43.713715]]}",5,Weekdays from 7 AM - 9 PM,2608,Cork Ave EB,40,2021-02-02T00:00:00Z,46,8
30772,8205 McCowan Road,EB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.450917, 43.713051]]}",5,Weekdays from 7 AM - 9 PM,2609,Claver Ave EB,40,2021-02-02T00:00:00Z,46,8
30773,Renfrew Drive,WB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.450548, 43.71384]]}",5,Weekdays from 7 AM - 9 PM,2613,Cork Ave WB,40,2021-02-02T00:00:00Z,46,8
30774,Annina Crescent,WB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.450067, 43.7133]]}",5,Weekdays from 7 AM - 9 PM,2614,Claver Ave WB,40,2021-02-02T00:00:00Z,46,8
30775,90-92 CARMICHAEL AVE,WB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.427108, 43.736206]]}",5,Weekdays from 7 AM - 9 PM,2683,CARMICHAEL AVE WB,40,2021-04-30T12:00:00Z,46,8
30776,OPP 90 CARMICHAEL AVE,EB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.427059, 43.736128]]}",5,Weekdays from 7 AM - 9 PM,2685,CARMICHAEL AVE EB,40,2021-04-30T11:00:00Z,46,8
30777,WILSON AVE 122M E OF AVENUE RD,EB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.419995722, 43.740153632]]}",5,Weekdays from 7 AM - 9 PM,2688,WILSON AVE EB,40,2021-05-03T08:00:00Z,46,8
30778,WILSON AVE 94M W OF BELGRAVE AVE,WB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.419311, 43.740413]]}",5,Weekdays from 7 AM - 9 PM,2690,WILSON AVE WB,40,2021-05-03T08:00:00Z,46,8
30779,39/41 BEDFORD PARK AVE,EB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.405409, 43.726871]]}",5,Weekdays from 7 AM - 9 PM,2701,BEDFORD PARK AVE EB,40,2021-06-29T14:00:00Z,46,8
30780,OPP 51 PLAYFAIR AVE,WB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.45737396, 43.710114737]]}",5,Weekdays from 7 AM - 9 PM,27328,PLAYFAIR AVE WB,40,2022-10-17T09:00:00Z,46,8
30781,21/23 JOYCE PKWY,EB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.463356504, 43.709499616]]}",5,Weekdays from 7 AM - 9 PM,30049,JOYCE PKWY EB,40,2022-10-17T09:00:00Z,46,8
30782,300 Caledonia Road,NB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.458154448, 43.68376992]]}",30,Weekdays from 7 AM - 9 PM,52,303 Caledonia Rd NB,40,2018-06-12T09:00:00Z,46,9
30783,220 BROCK AVE,SB,NA,31,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.435042, 43.648202]]}",20,Weekdays from 7 AM - 9 PM,86,BROCK AVE SB,30,2018-10-18T08:00:00Z,36,9
30784,329 Brock Avenue,NB,NA,31,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.436086, 43.651284]]}",20,Weekdays from 7 AM - 9 PM,419,Brock Ave NB,30,2018-02-05T14:00:00Z,36,9
30785,31 Concord Avenue,NB,NA,31,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.424233, 43.655064]]}",20,Weekdays from 7 AM - 9 PM,603,Concord Ave NB,30,2019-01-03T15:00:00Z,36,9
30786,300 Caledonia Road,WB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.459341, 43.683474]]}",5,Weekdays from 7 AM - 9 PM,961,Rogers Rd WB,40,2020-01-21T14:00:00Z,46,9
30787,184 Gladstone Avenue,SB,NA,31,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.42926, 43.648]]}",20,Weekdays from 7 AM - 9 PM,993,Gladstone Ave SB,30,2018-11-21T15:00:00Z,36,9
30788,447 Dufferin Street,NB,NA,31,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.429722, 43.645384]]}",20,Weekdays from 7 AM - 9 PM,1002,Dufferin St NB,30,2018-11-21T15:00:00Z,36,9
30789,146 Whitehall Drive,NB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.440439, 43.671895]]}",5,Weekdays from 7 AM - 9 PM,2639,DUFFERIN ST NB,40,2021-03-01T12:00:00Z,46,9
30790,"356, Osler Street",SB,NA,31,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.460862, 43.672951]]}",20,Weekdays from 7 AM - 9 PM,67616,Osler St SB,30,2023-10-26T09:00:00Z,36,9
30791,Opposite 399 Lansdowne Ave (W side),SB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.44089, 43.653044]]}",5,Weekdays from 7 AM - 9 PM,67685,Lansdowne Ave SB,40,2023-11-10T10:00:00Z,46,9
30792,W side Oakwood Ave across P123,SB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.435575, 43.67877]]}",5,Weekdays from 7 AM - 9 PM,67703,Oakwood Ave SB,40,2023-12-07T13:00:00Z,46,9
30793,"991, St. Clair Avenue West",EB,NA,51,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.437025, 43.679118]]}",30,Weekdays from 7 AM - 9 PM,67705,St. Clair Avenue West EB,50,2023-12-07T12:00:00Z,56,9
30794,E side Oakwood Ave beside P123,NB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.43543, 43.678748]]}",5,Weekdays from 7 AM - 9 PM,67757,Oakwood Ave NB,40,2023-12-22T10:00:00Z,46,9
30795,33 Phoebe Street,EB,NA,31,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.39507, 43.649795]]}",20,Weekdays from 7 AM - 9 PM,2380,Bulwer St EB,30,2020-09-24T13:00:00Z,36,10
30796,745 Palmerston Avenue,NB,NA,31,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.415033, 43.668488]]}",20,Weekdays from 7 AM - 9 PM,188,Palmerston Ave NB,30,2019-04-15T06:00:00Z,36,11
30797,734 Palmerston Avenue,SB,NA,31,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.415213, 43.668493]]}",20,Weekdays from 7 AM - 9 PM,264,Palmerston Ave SB,30,2019-04-15T05:00:00Z,36,11
30798,124 Rosedale Heights Drive,WB,NA,31,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.377673, 43.68775]]}",20,Weekdays from 7 AM - 9 PM,721,Rosedale Hts WB,30,2019-04-11T09:00:00Z,36,11
30799,798 Euclid Avenue,NB,NA,31,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.416317, 43.668008]]}",20,Weekdays from 7 AM - 9 PM,727,Euclid Ave NB,30,2019-04-12T08:00:00Z,36,11
30800,5 Elm Avenue,SB,NA,51,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.37977, 43.673609]]}",30,Weekdays from 7 AM - 9 PM,943,Mt. Pleasant Rd SB,50,2020-01-31T14:00:00Z,56,11
30801,745 Palmerston Avenue,SB,NA,31,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.415033, 43.668488]]}",20,Weekdays from 7 AM - 9 PM,2105,Palmerston Ave SB,30,2020-03-23T00:00:00Z,36,11
30802,5 Elm Avenue,NB,NA,51,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.37977, 43.673609]]}",30,Weekdays from 7 AM - 9 PM,2154,Mt. Pleasant Rd NB,50,2020-04-16T00:00:00Z,56,11
30803,521 Huron Street,NB,NA,31,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.402653, 43.670252]]}",20,Weekdays from 7 AM - 9 PM,2577,Huron St NB,30,2021-01-06T09:00:00Z,36,11
30804,88 Garnet Avenue,EB,NA,31,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.424016, 43.668496]]}",20,Weekdays from 7 AM - 9 PM,2589,Garnet Ave EB,30,2021-01-12T09:00:00Z,36,11
30805,570 Alden Road,WB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.401501, 43.652245]]}",5,Weekdays from 7 AM - 9 PM,2598,Dundas St WB,40,2021-01-26T12:00:00Z,46,11
30806,OPP 49 ESSEX,WB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.422246, 43.668003]]}",5,Weekdays from 7 AM - 9 PM,2670,ESSEX ST WB,40,2021-04-21T11:00:00Z,46,11
30807,22 SOUTH DR,NB,NA,31,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.382347063, 43.677513481]]}",20,Weekdays from 7 AM - 9 PM,2908,SOUTH DR NB,30,2022-04-07T00:00:00Z,36,11
30808,"Opp 30, Robert St",NB,NA,31,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.402117, 43.658522]]}",20,Weekdays from 7 AM - 9 PM,67614,Robert St NB,30,2023-10-26T09:00:00Z,36,11
30809,"550/552, Bathurst St",SB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.408607, 43.658135]]}",5,Weekdays from 7 AM - 9 PM,67625,Bathurst St SB,40,2023-10-26T10:00:00Z,46,11
30810,S side Harbord St in front of P97,EB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.413887, 43.660588]]}",5,Weekdays from 7 AM - 9 PM,67742,Harbord St EB,40,2023-12-21T12:00:00Z,46,11
30811,N side Harbord St 75m E of Manning Ave,WB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.413679, 43.660772]]}",5,Weekdays from 7 AM - 9 PM,67747,Harbord St WB,40,2023-12-22T08:00:00Z,46,11
30812,636 Glenholme Avenue,SB,NA,31,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.445134, 43.696118]]}",20,Weekdays from 7 AM - 9 PM,178,Glenholme Ave SB,30,2019-04-03T08:00:00Z,36,12
30813,338 Melita Avenue,EB,NA,31,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.425696, 43.673817]]}",20,Weekdays from 7 AM - 9 PM,181,Melita Cres EB,30,2019-04-11T06:00:00Z,36,12
30814,631 Glenholme Avenue,NB,NA,31,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.444763, 43.695687]]}",20,Weekdays from 7 AM - 9 PM,219,Glenholme Ave NB,30,2019-04-11T09:00:00Z,36,12
30815,273-275 Vaughan Road,WB,NA,31,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.426913, 43.688857]]}",20,Weekdays from 7 AM - 9 PM,316,Vaughan Rd WB,30,2019-04-12T06:00:00Z,36,12
30816,142 Ava Road,EB,NA,31,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.43043, 43.696739]]}",20,Weekdays from 7 AM - 9 PM,436,Ava Rd EB,30,2018-12-07T10:00:00Z,36,12
30817,338 Vaughan Road,EB,NA,31,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.429282, 43.688743]]}",20,Weekdays from 7 AM - 9 PM,594,Vaughan Rd EB,30,2019-04-11T05:00:00Z,36,12
30818,142 Ava Road,WB,NA,31,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.43043, 43.696739]]}",20,Weekdays from 7 AM - 9 PM,2112,Ava Rd WB,30,2020-03-24T00:00:00Z,36,12
30819,4 Burnside Drive,NB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.416579, 43.67875]]}",5,Weekdays from 7 AM - 9 PM,2580,Bathurst St NB,40,2021-01-07T09:00:00Z,46,12
30820,TWEEDSMUIR AVE 89M N/OF ST CLAIR AVE,NB,NA,31,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.413639441, 43.685025044]]}",20,Weekdays from 7 AM - 9 PM,2846,TWEEDSMUIR AVE NB,30,2022-02-28T13:00:00Z,36,12
30821,TWEEDSMUIR AVE 66M S/OF HEATH ST W,SB,NA,31,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.414068168, 43.685669132]]}",20,Weekdays from 7 AM - 9 PM,2848,TWEEDSMUIR AVE SB,30,2022-02-28T13:00:00Z,36,12
30822,55 BROWNLOW AVE,NB,NA,31,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.390870488, 43.706773448]]}",20,Weekdays from 7 AM - 9 PM,2859,BROWNLOW AVE NB,30,2022-03-01T13:00:00Z,36,12
30823,"76/84, Davisville Avenue",WB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.39338, 43.69905]]}",5,Weekdays from 7 AM - 9 PM,67623,Davisville Ave WB,40,2023-10-26T11:00:00Z,46,12
30824,E side Forest Hill Rd across HSE # 112/114,NB,NA,31,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.40537, 43.691666]]}",20,Weekdays from 7 AM - 9 PM,67681,Forest Hill Rd NB,30,2023-11-09T13:00:00Z,36,12
